NDVI,EVI,precipitation_per_hour_v1,precipitation_per_hour_v2,surface_temperature_daytime,surface_temperature_nighttime,evapotranspiration,rainfall,SoilMoisture00_10cm,SoilMoisture10_40cm,SoilMoisture40_100cm,SoilMoisture100_200cm,SoilTemperature00_10cm,SoilTemperature10_40cm,SoilTemperature40_100cm,SoilTemperature100_200cm,air_temperature,wind_speed,SPEI_1month,SPEI_2month,SPEI_3month,SPEI_4month,SPEI_5month,SPEI_6month,SPEI_7month,SPEI_8month,SPEI_9month,SPEI_10month,SPEI_11month,SPEI_12month,Country,District,month,year,date,drought_reported,drought_desinventar,drought_news_article,net_rain
1.2544070807888523,0.5460422582207345,-0.39444157942101465,-0.19747267387978587,-1.1633304123854535,-0.7775088088367372,2.150883190163342,-0.27611688833241854,1.536268310515948,1.5643841997859957,1.626107058060594,1.5824760004568144,-1.1887564972028495,-1.4586845760973766,-1.508858706320936,-1.3029022316786159,-0.9400626771576911,-0.41297086990911214,-1.722785226364202,1.6821736729155248,1.452064497415559,1.5808498681094705,1.6440137346014494,1.6080293632116798,1.610949839867552,1.6463748683368293,1.739097537501842,1.464599448101414,1.025650696312846,0.8176195078017275,Kenya,Bomet,2,2001,2001-02-01,False,False,False,-2.4270000784957606
0.31274449043952657,0.390842555172405,0.0568138683827431,-0.8968544809745227,-0.38913042588635605,-0.7610505843185744,0.8448163044994054,-0.45625293387868027,0.07705964264746523,0.24842014168767346,0.28860010247556256,0.09932359489994654,-0.24829926585931045,-0.5867632319876034,-0.7566522674535774,-0.8618914618794304,0.31755207008863334,0.4771379887125837,-0.9682808001099321,0.3449497071028357,-0.9261103442264357,-0.45207669822265983,-0.07364637954715805,0.013550767117974302,-0.6163650451089622,-0.26623886933023877,0.10390871023665584,-0.30046803334245836,-0.3917383801540658,-0.7288777399181615,Kenya,Bomet,2,2002,2002-02-01,False,False,False,-1.3010692383780857
0.24749247749230435,0.3009750183321227,-0.7609628189506523,-1.0139283431959267,0.13058867135564614,-0.3034475062707495,0.1182138523989061,-0.5788609937709237,-0.5187182909501924,-0.2816305942793938,-0.1456799008509318,-0.23673664215601894,0.21796797485834896,0.1045001593311484,0.07924089901095174,0.10493842275786856,0.4596175272144182,1.4409085091723794,-0.6268784395606758,-1.0810950105234962,0.39531997945653835,0.6800245652028121,0.6707978458903341,0.0932981508076553,-0.09728138123979148,-0.36357893932533875,-0.9291335558553331,-0.4182764715403013,-0.6962472291471269,-0.6890645370515056,Kenya,Bomet,2,2003,2003-02-01,False,False,False,-0.6970748461698298
-0.3736599898011942,-0.7619062088390095,0.5233418603346022,1.372030665721893,0.33610140878154027,-0.26252036064767914,-0.045324550649248875,0.2753409477845169,0.24299389772493507,0.0023386751875486577,-0.44687140001132286,-0.6898432127054546,-0.10716676758110687,0.1849100943582148,0.3782928158134416,0.6418325798188457,-0.25853340747614983,-0.41468291320430084,0.5498826326184418,1.0824665825255133,0.4912040667419787,0.13588237654246768,-0.09893891962476836,-0.5883933927744102,0.01608420322416021,-0.26320280814027636,-0.3414118575684386,0.34361723876075856,-0.16161353332532774,-0.2106770867201601,Kenya,Bomet,2,2004,2004-02-01,False,False,False,0.3206654984337658
-0.4328196075816752,0.13763770508516365,0.14083804693458232,0.2498501748003477,0.7384221332583424,-1.1039911935251085,-0.2880641925110232,-0.44119334229150997,-0.6320175470860452,-0.3364599737775314,-0.48720416025934726,-0.7555166441873518,1.103763457360896,0.9231218860098891,0.919346651851888,1.0885171964144655,1.6169780305121453,1.4730620809654582,-0.15598267479330657,-0.1704232617026185,0.36624449506582607,0.22970883697170014,-0.2978940747970215,0.173436769043003,0.13310341240115275,-0.14825585723754253,-0.7797071481561015,-1.2593156746541396,-0.6132445760680232,-0.6674795100995692,Kenya,Bomet,2,2005,2005-02-01,False,False,False,-0.15312914978048675
-2.3883493721193485,-2.2505488487399585,0.13175268793346953,0.12231518114708917,2.43967137694658,0.7043169475427982,-1.9038528505566115,-0.33242867427885453,-1.3361377316245544,-1.8705101178362835,-1.7377566077154165,-1.5532637869905352,1.8004162264630696,2.294278785792631,2.4573601907894433,2.5742487239752996,1.4802093395946743,-1.0244262009954344,0.7831767976248418,0.6660798352129539,0.053558459759986236,-0.40279350961701804,-0.6470787923859267,-1.0687483828479187,-1.2265884222004417,-1.1824221968634114,-1.357741774486228,-0.9601504257783458,-1.230616187955096,-0.9883580009846515,Kenya,Bomet,2,2006,2006-02-01,False,False,False,1.571424176277757
1.495082992178232,1.4620728999124883,2.6556309348181486,1.458491209319452,-1.798625108278313,-0.37775285786013024,1.379093132781332,1.7013110152187816,2.340686092755488,2.322396365891034,2.266096610649123,2.789155540701802,-2.3216988962177822,-2.0168229402715303,-1.8116733987803653,-1.619689801282933,-2.2910713733005976,-1.4504561679705479,1.182466573891187,1.2319139541080275,1.7539709027010115,1.9198280449526552,1.8743258591162815,1.8500034762768778,1.8167170471719667,1.750618048404285,1.6902413046955118,1.7617556242360908,1.683556472017115,1.7199485850486902,Kenya,Bomet,2,2007,2007-02-01,False,False,False,0.32221788243744953
-0.4377767583850081,-0.48567708877574167,-0.2546022561422307,0.2856518337814004,0.1797463360981453,-0.26076150608067167,-0.564198491708624,-0.01831190485689709,-0.1171540587448196,-0.4751142655036797,-0.8727142519727729,-0.8998611445392516,-0.3466451224454537,-0.26666176316630724,-0.14345823426920667,0.13746483643036472,-0.7720776667447052,-1.2820586446760271,0.4951223077457318,0.061430257072407186,-0.2235757928810839,-0.9653600287656632,-1.9453224444932706,-1.3452796827077451,-1.6258031372609074,-1.0605297361188704,-0.7313497023017188,-1.5329352535181067,-1.581961867405866,-1.9587433353147459,Kenya,Bomet,2,2008,2008-02-01,False,False,False,0.545886586851727
-0.1749562736830837,-0.5752240331557047,-0.4137817698647605,-1.0538663170674778,-0.2703150753311681,-1.4168165921637206,-0.6614478044233255,-0.5431746853850936,-0.3675970092597524,-0.4526549551344182,-0.9527600925855484,-0.9629549010056442,0.2839764000359142,0.43648009268627647,0.6006594839607751,0.8646907892994857,-0.24606168712962048,0.7415437085773016,-0.06261533523325423,-0.049584140402252445,-0.7989187046995617,-0.6028307795455609,-0.13687993462388331,-0.15715290026366482,-0.2484039125907195,-0.00543195445851868,-0.10655552633978495,-1.1962565387845097,-1.306677882355109,-0.7168400482425012,Kenya,Bomet,2,2009,2009-02-01,False,False,False,0.1182731190382319
1.0487077823605067,1.986884342105908,2.793236202522245,3.1267388392747164,-0.6331300908801599,1.7712101702163887,0.18773792396496516,2.650552731167,0.6245257511739709,0.5253972474810482,0.39396139834560145,-0.15196123185508403,-0.5106314862562089,-0.15792139804692787,-0.030904890597179914,0.040757115873421415,-1.0564111197648083,-0.3816180597736331,1.9365864502833625,1.7400334987038972,1.819553304222353,1.5529844595884204,1.4562529115393599,1.556436221616936,1.61839528387266,1.4643134742432178,1.1796374465558355,1.372719888690498,0.9011107090312073,0.6404961572575641,Kenya,Bomet,2,2010,2010-02-01,False,False,False,2.462814807202035
-0.365898148511453,0.021728955173773375,-0.7192982236997171,-0.613041251383387,0.6691267930077388,-1.5957629921685799,-0.11697905386620594,-0.08244958559353407,-0.3580472214794778,-0.21928213541996033,-0.2560015206426231,-0.25533580247423665,-0.3241874893796277,-0.4065742221154934,-0.47381690244897723,-0.6259311352079175,-0.25426895357588436,-0.006309398101698631,0.1975167036258378,-0.38669247234909726,-0.4545261880593074,-1.0382015580880697,-0.7523887547074696,-0.7672264103973583,-0.7055909994859478,-1.0893759133305874,-1.2283443501467852,-0.6844624956771055,-0.616821290589708,-0.2384967188971052,Kenya,Bomet,2,2011,2011-02-01,False,False,False,0.034529468272671865
